Date,Open (Unit Curr),High (Unit Curr),Low (Unit Curr),Close (Unit Curr),Volume (000's),No of Trades,Value,Market Cap,TTM PE(x),Cons TTM PE(x),SENSEX,P/BV(x),Cons P/BV(x),EV/EBIDTA(x),Cons EV/EBIDTA(x),MCAP/Sales(x),Cons MCAP/Sales(x)
09-Feb-10,300.125,309.45625,299.25,308.8625,136.359,5431,33.3980364,141714.8207,23.84968373,22.73256669,16042.18,6.028681741,6.187402138,16.05855976,16.04909078,6.782885211,6.317247837
08-Feb-10,298.25,304.625,293.28125,300.09375,82.377,4349,19.6899756,137691.4711,23.17258012,22.08717855,15935.61,5.857524663,6.011738914,15.57158933,15.55998919,6.590315946,6.137898233
06-Feb-10,297.5,298.6875,296.375,297.51875,10.319,525,2.4546166,136509.9885,22.97374428,21.89765616,15915.65,5.807263283,5.960154275,15.42858733,15.41636135,6.533766739,6.085231065
05-Feb-10,297.875,299.5,291.625,294.025,141.778,6283,33.4365743,134906.9575,22.70396458,21.64051291,15790.93,5.739068838,5.890164438,15.23456276,15.22148766,6.457040995,6.013772456
04-Feb-10,307.625,308.7375,301.54375,302.9,75.55,3437,18.3883712,138979.0577,23.38927258,22.29372115,16224.95,5.912299808,6.067956154,15.72743375,15.71651564,6.651943601,6.19529522
03-Feb-10,306.125,312.25,306.125,308.775,58.813,3321,14.5725198,141674.6733,23.84292717,22.72612661,16496.05,6.02697383,6.185649262,16.05370047,16.04421022,6.780963636,6.315458176
02-Feb-10,312,312.375,302.79375,304.70625,112.996,5044,27.8711015,139807.8161,23.52874724,22.42666283,16163.44,5.94755597,6.104140525,15.82774341,15.81726429,6.691610399,6.232238937
01-Feb-10,308.75,315.5,298.875,306.15,164.553,8191,39.8475791,140470.2493,23.64023044,22.53292417,16356.03,5.975736501,6.13306298,15.90792172,15.89779349,6.723316387,6.261768344
29-Jan-10,310,318.125,300.76875,309.5875,98.193,5561,24.0022319,142047.4712,23.90566664,22.78592736,16357.96,6.042833003,6.201925968,16.09882246,16.08952968,6.798806833,6.332076457
28-Jan-10,316.375,319.375,310.75,311.79375,87.475,4398,22.0293462,143059.7608,24.07602842,22.94830941,16306.87,6.085896759,6.246123487,16.22134602,16.21258945,6.847257974,6.377201482
27-Jan-10,316.125,316.375,310.8,312.3,64.489,3352,16.1661752,143292.0426,24.11511993,22.98556988,16289.82,6.095778244,6.256265127,16.2494605,16.24082696,6.858375658,6.387555949
25-Jan-10,318.74375,319.9625,314.6375,317.23125,90.332,3161,22.8574044,145554.6391,24.49590022,23.34851445,16780.46,6.192031226,6.355052214,16.52331628,16.51588124,6.966670134,6.488416133
22-Jan-10,326.55,326.55,318.9125,321.63125,149.022,4989,38.380832,147573.4831,24.83565855,23.67235854,16859.68,6.277914749,6.44319684,16.76766922,16.76130357,7.063297905,6.578410517
21-Jan-10,330,332.875,325.075,327.65,55.135,2637,14.5328841,150335.0553,25.30041321,24.11534412,17051.14,6.395394625,6.563769673,17.10191906,17.0970162,7.195474813,6.701513631
20-Jan-10,331,333.7375,329.55625,331.6125,47.233,2452,12.5232138,152153.162,25.60638875,24.4069878,17474.49,6.472738594,6.643149918,17.32197555,17.31803574,7.282494709,6.782559709
19-Jan-10,334.25,334.925,328.5,329.55625,60.84,3074,16.1467082,151209.6965,25.44760964,24.25564589,17486.06,6.432602686,6.60195733,17.2077822,17.20334263,7.237337697,6.740502675
18-Jan-10,332.525,336.03125,331.875,334.9,160.884,3276,43.0424484,153661.5596,25.86024228,24.64895085,17641.08,6.536907249,6.709007976,17.50454607,17.50140525,7.354691027,6.849799832
15-Jan-10,336.25,336.25,331.925,334.425,88.939,4156,23.7312108,153443.6162,25.82356382,24.61399041,17554.3,6.527635732,6.699492363,17.47816706,17.4749108,7.34425962,6.840084529
14-Jan-10,337.625,338.75,331.5375,336.1375,424.743,8082,113.423232,154229.3595,25.95579931,24.740032,17584.87,6.56106199,6.733798652,17.57327033,17.57043028,7.381867588,6.875110752
13-Jan-10,324.0125,337.5125,321.875,335.78125,689.956,19352,182.3155053,154065.902,25.92829047,24.71381167,17509.8,6.554108352,6.726661942,17.55348608,17.55055944,7.374044032,6.867824275
12-Jan-10,312.5,324.125,312.5,323.43125,549.138,19041,141.2271948,148399.3739,24.9746506,23.80484021,17422.51,6.313048918,6.479256005,16.86763179,16.86170361,7.102827448,6.615226401
11-Jan-10,308.75625,313.25,308.75625,311.06875,147.819,5079,36.8119339,142727.1104,24.02004551,22.89494873,17526.71,6.071745496,6.231599656,16.18108332,16.17215055,6.831336352,6.362372862
08-Jan-10,321.90625,321.90625,307.5,308.05625,187.693,7294,46.4229298,141344.8905,23.78742688,22.67322594,17540.29,6.012944561,6.171250637,16.01378486,16.00411992,6.76517927,6.300757389
07-Jan-10,322.5,322.5,314.75,315.65625,269.855,5744,68.243006,144831.9847,24.37428218,23.23259299,17615.72,6.161288829,6.323500445,16.43584903,16.42803121,6.932081784,6.456202234
06-Jan-10,327.25,328.25,322.25,323.075,76.688,3687,19.8651779,148235.9163,24.94714176,23.77861988,17701.13,6.30609528,6.472119295,16.84784753,16.84183276,7.095003892,6.607939924
05-Jan-10,326.78125,328.7125,319.375,327.5,86.212,3547,22.5500814,150266.231,25.28883054,24.10430399,17686.24,6.392466778,6.560764742,17.09358885,17.08864953,7.192180685,6.69844564
04-Jan-10,325.75,328.68125,325.15,326.78125,114.973,3627,30.0978068,149936.4483,25.23333024,24.05140332,17558.73,6.378437509,6.546366117,17.05367324,17.04855924,7.176396319,6.683744853
31-Dec-09,322.625,326.8625,322.625,325.65625,91.826,3556,23.8747461,149420.2666,25.14646021,23.96860227,17464.81,6.356478654,6.523829139,16.99119663,16.98580921,7.151690355,6.660734925
30-Dec-09,321.2625,326.2375,321.2625,322.4125,93.079,4195,24.1468814,147931.9426,24.37501115,23.42177686,17343.82,6.71326478,6.938071238,17.04417016,16.6892361,7.048741728,6.581187946
29-Dec-09,324.875,325,320.5625,322.1875,62.415,2756,16.0868973,147828.7063,24.35800071,23.40543165,17401.56,6.708579836,6.93322941,17.03150157,16.67677246,7.043822667,6.576595173
24-Dec-09,322.625,324.925,320,323.7875,85.848,4193,22.1293711,148504.9278,24.46942294,23.51249649,17360.61,6.73930147,6.964980999,17.11448372,16.75841215,7.076043638,6.606678879
23-Dec-09,314.125,323.75,314,322.95,193.842,7379,49.8617124,148120.809,24.40613099,23.4516797,17231.11,6.721869775,6.946965567,17.06734679,16.71203779,7.057740935,6.589590222
22-Dec-09,314.375,315.875,311.8875,312.69375,59.905,2847,15.0136497,143416.7866,23.63104079,22.70690098,16692,6.508396553,6.726343751,16.4900953,16.1441249,6.833601113,6.380317936
21-Dec-09,315.88125,318.10625,310.9125,313.55,126.743,4911,31.8065923,143809.5051,23.69574972,22.76907933,16601.2,6.52621851,6.744762513,16.53828753,16.1915375,6.852313579,6.397789175
18-Dec-09,319.75,319.75,313.73125,315.8125,182.247,5213,46.1601433,144847.1992,23.86673245,22.93337543,16719.83,6.573310105,6.793431067,16.66562759,16.31681749,6.901758195,6.443954054
17-Dec-09,318.125,321.49375,317,320.16875,139.573,6368,35.6979121,146845.1905,24.19594505,23.2497135,16894.25,6.663980937,6.887138201,16.91080998,16.55803338,6.99695957,6.532840577
16-Dec-09,314.5,318.7375,310.75,318.1,186.88,9371,47.216877,145896.3596,24.03960449,23.09948696,16912.77,6.620922048,6.842637396,16.79437473,16.44348179,6.951749161,6.490629043
15-Dec-09,310,314.75,310,313.31875,139.264,7597,34.9216856,143703.4424,23.67827359,22.75228664,16877.16,6.521405281,6.739788103,16.52527211,16.17873263,6.847259847,6.393070665
14-Dec-09,306.875,314.9875,306,312.25,233.629,10983,58.3841803,143213.2609,23.59750551,22.67467716,17097.55,6.499160357,6.716798261,16.46511976,16.11955341,6.823903412,6.371263498
11-Dec-09,307.64375,310.86875,306.06875,306.84375,134.277,5399,33.175903,140733.6878,23.18894181,22.28209117,17119.03,6.386634862,6.600504616,16.16084033,15.82019653,6.705755365,6.260952391
10-Dec-09,308.75,308.75,303.75,305.575,123.326,4518,30.1328349,140151.7765,23.09305923,22.18995828,17189.31,6.360227145,6.573212582,16.0894314,15.74994283,6.678028135,6.235064351
09-Dec-09,303.625,307.875,302.775,307.01875,131.178,6064,32.0976732,140813.9515,23.20216699,22.29479916,17125.22,6.390277306,6.604269035,16.17068984,15.82988669,6.70957981,6.264523155
08-Dec-09,298.7375,305.6125,297.5,305.0125,155.65,5109,37.6588552,139893.7862,23.05054971,22.14911118,17227.68,6.34851929,6.561112665,16.05777227,15.71879587,6.665735275,6.223586894
07-Dec-09,297.5,303.15625,296.76875,298.7375,164.897,5160,39.5649546,137015.7615,22.57633243,21.69343912,16983.14,6.217911664,6.426131371,15.70459707,15.37133424,6.528601587,6.095549493
04-Dec-09,297.0875,303.0875,296.25,297.81875,231.429,7329,55.5311902,136594.3774,22.50690022,21.6267222,17101.54,6.198788834,6.406368173,15.65288715,15.32046087,6.508523248,6.076802981
03-Dec-09,299.5,301.125,295.3875,297.0875,113.643,4258,27.1607788,136258.9901,22.45163784,21.57362097,17185.68,6.183568623,6.390638281,15.61173028,15.27996983,6.49254253,6.061882288
02-Dec-09,299.75,300.24375,294.55,299.5125,86.629,3710,20.5900559,137371.2148,22.6349011,21.74971735,17169.91,6.234042486,6.442802367,15.74821632,15.41424783,6.545538417,6.111362877
01-Dec-09,299.875,300,294.40625,299.34375,69.608,4050,16.5423272,137293.8177,22.62214824,21.73746322,17198.27,6.23053013,6.439172392,15.73871858,15.40490374,6.541850559,6.107919641
30-Nov-09,292.875,299.25,292.625,297.99375,137.587,3668,32.6927841,136674.6411,22.5201254,21.63943019,16926.22,6.202431278,6.410132592,15.66273666,15.33015104,6.512347694,6.080373746
27-Nov-09,293.75,298.6125,288.3875,291.0375,134.32,5456,31.5013992,133484.1615,21.99442437,21.13428776,16632.01,6.057644139,6.260496954,15.27121874,14.94496698,6.360325987,5.93843587
26-Nov-09,303.75,305.625,295.7,298.35625,86.364,3973,20.8396004,136840.9014,22.54752042,21.66575387,16854.93,6.20997634,6.417930316,15.68313921,15.35022352,6.52026976,6.087770328
25-Nov-09,304,307.2375,300.29375,304.2,90.563,5111,22.1191007,139521.1336,22.98914708,22.09010982,17198.95,6.331607944,6.543635007,16.01204241,15.67380582,6.647978921,6.207008346
24-Nov-09,303,305.625,298.875,303.2,127.538,5104,30.8363861,139062.4843,22.9135746,22.01749276,17131.08,6.31079398,6.522124044,15.95575951,15.61843345,6.626124947,6.18660398
23-Nov-09,301.375,302.5,298.8875,300.94375,69.333,2989,16.682676,138027.6566,22.7430642,21.85365051,17180.18,6.263832473,6.473589933,15.82877122,15.49349953,6.576816918,6.140566627
20-Nov-09,298.125,305.875,297.75,303.4375,88.186,4673,21.2632597,139171.4135,22.93152306,22.03473931,17021.85,6.315737296,6.527232898,15.9691267,15.63158439,6.631315265,6.191450017
19-Nov-09,302.375,302.375,299.125,301.18125,76.751,3560,18.4635669,138136.5859,22.76101267,21.87089707,16785.65,6.268775789,6.478698787,15.84213841,15.50665047,6.582007236,6.145412664
18-Nov-09,299.925,305.1875,298.5,304.2,167.472,6448,40.7180311,139521.1336,22.98914708,22.09010982,16998.78,6.331607944,6.543635007,16.01204241,15.67380582,6.647978921,6.207008346
17-Nov-09,293.25,300.375,293.25,299.59375,179.739,6782,43.0377237,137408.48,22.64104136,21.75561748,17050.65,6.235733621,6.444550133,15.7527893,15.41874683,6.547314052,6.113020732
16-Nov-09,296.25,296.5,291.9125,293.84375,123.381,4266,28.9575867,134771.2462,22.20649963,21.33806938,17032.51,6.116053326,6.320862094,15.42916263,15.1003557,6.421653701,5.995695624
13-Nov-09,290.875,296.375,289.1375,294.85,224.631,8508,52.8633298,135232.7621,22.28254443,21.4111403,16848.83,6.136997378,6.342507501,15.48579729,15.15607415,6.443644263,6.016227518
12-Nov-09,288.5,293.625,287.5,290.3375,147.492,6512,34.2700428,133163.1069,21.94152363,21.08345582,16696.03,6.043074364,6.24543928,15.23182071,14.90620632,6.345028205,5.924152813
11-Nov-09,278.1125,289.43125,276.25,288.5875,257.3,9119,58.8221405,132360.4706,21.8092718,20.95637596,16849.6,6.006649926,6.207795094,15.13332563,14.80930467,6.30678375,5.888445171
10-Nov-09,281.25625,282,275.44375,277.275,71.012,3473,15.7690998,127171.9997,20.95435817,20.13489546,16440.56,5.771191955,5.964452323,14.49662532,14.18290471,6.059560668,5.657620773
09-Nov-09,277.875,280,275.06875,279.25625,90.169,3749,20.0298507,128080.6988,21.10408614,20.27876801,16498.72,5.812429622,6.007070919,14.60813582,14.29261122,6.102858854,5.698046925
06-Nov-09,283.6125,283.6125,274.0375,277.225,108.404,5922,24.0329606,127149.0673,20.95057955,20.13126461,16158.28,5.770151257,5.963376775,14.49381118,14.18013609,6.058467969,5.656600555
05-Nov-09,278.13125,279.375,269.51875,277.8875,2245.232,7228,485.7783465,127452.9225,21.00064631,20.17937341,16063.9,5.783940508,5.977627788,14.5310986,14.21682029,6.072946227,5.670118448
04-Nov-09,271.50625,282.35,271.50625,279.95,145.64,6434,32.5203155,128398.8868,21.15651454,20.3291461,15912.13,5.826869309,6.021994149,14.64718208,14.33102581,6.118020049,5.712202454
03-Nov-09,274.375,278.5,265.8875,267.41875,112.892,4425,24.5554887,122651.437,20.20949696,19.41916356,15404.94,5.566044319,5.752434892,13.94188699,13.63714078,5.844162436,5.456510234
30-Oct-09,282.49375,282.49375,267.625,275.675,170.853,5391,37.7630364,126438.1608,20.83344221,20.01870817,15896.28,5.737889612,5.930034782,14.40657268,14.09430892,6.02459431,5.624973787
29-Oct-09,279.3,280.125,273.875,275.94375,94.991,3475,21.1022103,126561.4228,20.85375231,20.038224,16052.72,5.743483365,5.935815853,14.42169871,14.10919024,6.030467565,5.63045746
28-Oct-09,280.55625,283.5,277.625,282.10625,85.078,3971,19.1447102,129387.8494,21.31946769,20.48572664,16283.49,5.87174942,6.068377164,14.76854208,14.45042248,6.16514268,5.75619937
27-Oct-09,281.875,287.25,277.375,280.55625,148.819,6246,33.7989989,128676.9429,21.20233036,20.37317019,16353.4,5.839487775,6.035035171,14.68130359,14.36459531,6.131269021,5.724572601
26-Oct-09,282.25,287.125,281.625,284.21875,149.734,5116,34.1503418,130356.7462,21.47911455,20.63913018,16740.5,5.91571892,6.113819074,14.88743971,14.56739662,6.211309201,5.799303594
23-Oct-09,277.875,283.98125,276.625,282.525,115.369,5695,25.9806871,129579.9089,21.35111367,20.51613503,16810.81,5.880465267,6.07738488,14.79211055,14.47360966,6.174294032,5.764743698
22-Oct-09,277.625,281.25,272.75,276.4375,230.922,7986,51.3753779,126787.8809,20.89106622,20.07407867,16789.74,5.75376026,5.946436891,14.44948839,14.13653035,6.041257965,5.640532116
21-Oct-09,272,279.5125,269.5,270.68125,605.634,5666,131.7983086,124147.7806,20.45605216,19.65607672,17009.17,5.633949878,5.822614409,14.12550995,13.81779314,5.915461026,5.52307948
20-Oct-09,274.625,278,271.75,273.20625,201.277,4036,44.1589883,125305.8702,20.64687266,19.8394348,17223.01,5.686505138,5.876929591,14.26762427,13.95760838,5.970642311,5.574600506
17-Oct-09,285.875,285.875,272.64375,274.2,33.789,1761,7.4174784,125761.653,20.72197281,19.911598,17326.01,5.707189015,5.898306111,14.3235554,14.01263467,5.992359698,5.594877346
16-Oct-09,277.5,279.975,273.00625,273.7375,186.47,4772,41.0731823,125549.5277,20.68702054,19.87801261,17322.82,5.697562556,5.888357291,14.29752456,13.98702495,5.982252235,5.585440326
15-Oct-09,282.25,283.125,273.5,276.95625,123.839,5318,27.3641821,127025.8053,20.93026944,20.11174877,17195.2,5.764557504,5.957595703,14.47868515,14.16525477,6.052594714,5.651116881
14-Oct-09,280.625,283,277.5,281.9625,107.668,4686,24.2162944,129321.9186,21.30860415,20.47528793,17231.11,5.868757413,6.065284963,14.76045142,14.44246271,6.162001172,5.753266242
12-Oct-09,273.75,280.6875,273.125,279.96875,127.379,6042,28.3180601,128407.4864,21.15793153,20.33050767,17026.67,5.827259571,6.02239748,14.64823738,14.33206404,6.118429811,5.712585036
09-Oct-09,281.94375,286.70625,271.0125,272.29375,430.947,16777,95.3530483,124887.3526,20.57791278,19.77317173,16642.66,5.667512395,5.857300837,14.21626612,13.90708109,5.95070056,5.555981522
08-Oct-09,283.1375,283.75,273.7375,276.40625,221.089,8636,48.9689577,126773.5481,20.88870458,20.07180939,16843.54,5.753109823,5.945764674,14.44772955,14.13479997,6.040575028,5.63989448
07-Oct-09,290.125,292.5,278.5125,281.48125,165.629,6995,37.2833875,129101.1936,21.2722349,20.44034097,16806.66,5.858740692,6.054932812,14.73336527,14.41581475,6.151483947,5.743446641
06-Oct-09,291.125,294.0625,285.3625,288.85625,96.43,4708,22.3446395,132483.7326,21.8295819,20.97589179,16958.54,6.012243679,6.213576166,15.14845166,14.82418599,6.312657006,5.893928845
05-Oct-09,288.75,291.75,286.75,289.825,80.074,3554,18.5271923,132928.0491,21.90279274,21.04623957,16866.41,6.032407207,6.234414911,15.20297572,14.87782798,6.333828043,5.913695575
01-Oct-09,287.625,293.1125,286.25,290.71875,163.423,5594,38.0681419,133337.967,21.97033564,21.11114107,17134.55,6.051009688,6.253640334,15.25327856,14.92731703,6.353360032,5.931931978
30-Sep-09,286.25625,290.625,286.25625,288.55,87.881,3845,20.3359331,132343.2712,21.80643783,20.95365282,17126.84,6.005869402,6.206988433,15.13121502,14.8072282,6.305964226,5.887680008
29-Sep-09,283.5,287.4625,282.5,285.975,76.72,3688,17.5612072,131150.3867,21.78216021,21.10902731,16852.91,6.804654193,6.629908009,15.43174354,14.79178987,6.289583093,5.878283656
25-Sep-09,281.5,284.375,279.375,280.6625,177.821,7581,40.0141745,128714.0323,21.37751741,20.71688916,16693,6.678245502,6.506745543,15.12385092,14.49507153,6.172742774,5.769083964
24-Sep-09,293.7125,293.7125,282.6875,285.6375,333.74,10978,76.0359269,130949.7525,21.74883782,21.07673468,16781.43,6.794279789,6.619799139,15.40638854,14.76735508,6.279961276,5.869291046
23-Sep-09,300.625,300.625,295,295.69375,81.31,3661,19.3383638,135560.0136,22.51453473,21.81876929,16719.5,7.03348149,6.852858016,15.98900715,15.32882884,6.501055708,6.075927283
22-Sep-09,295.875,301.8375,292.625,300.7,138.008,5630,33.0737778,137855.1156,22.89571759,22.18817248,16886.43,7.152562014,6.96888049,16.27904911,15.60834437,6.611121984,6.178795913
18-Sep-09,296.2625,298.5,293.75,295.475,85.038,4147,20.1441644,135459.7283,22.4978788,21.80262808,16741.3,7.028278222,6.84778837,15.97633366,15.3166153,6.49624632,6.071432399
17-Sep-09,290.875,295.875,290.00625,295.1125,146.482,6488,34.4181449,135293.5411,22.47027754,21.77587978,16711.11,7.019655662,6.839387242,15.95533187,15.29637573,6.488276477,6.063983734
16-Sep-09,285.3125,290.55,284.175,289.70625,225.847,6413,51.789971,132815.0602,22.05863813,21.37696124,16677.04,6.891060589,6.714094558,15.64211553,14.99452687,6.369415891,5.952895888
15-Sep-09,281.275,284.375,280.00625,283.75625,153.897,4662,34.820118,130087.2985,21.60559682,20.93792024,16454.45,6.749531676,6.576200182,15.2973965,14.66231865,6.238600541,5.830635044
14-Sep-09,280.625,282.4875,280.075,281.31875,113.047,2658,25.4252064,128969.8331,21.42000217,20.75806101,16214.19,6.691552395,6.519709839,15.15617757,14.52622495,6.185010219,5.780549195
11-Sep-09,281.28125,283.9875,280.63125,283.25,141.607,6143,31.9907854,129855.2095,21.56705024,20.90056487,16264.3,6.737489826,6.564467572,15.26806641,14.63405304,6.227470243,5.820232599
10-Sep-09,275.75,281.00625,275.29375,279.3875,124.43,5430,27.7498885,128084.4567,21.2729541,20.61555716,16216.86,6.645614964,6.474952105,15.04428872,14.41839686,6.142550194,5.74086579
09-Sep-09,275.00625,277.1125,272.25,274.1375,137.665,4791,30.2283977,125677.6081,20.87321178,20.22816805,16183.55,6.520736512,6.353280597,14.74012487,14.12527197,6.027124885,5.632988575
08-Sep-09,273.375,279.375,273.125,275.00625,105.487,5028,23.2736189,126075.8842,20.93935961,20.29227173,16123.67,6.541400923,6.373414334,14.79045675,14.17377716,6.046225026,5.650839686
07-Sep-09,276.25,278.5,274.41875,277.925,114.842,5444,25.4502629,127413.9774,21.16159731,20.50764162,16016.32,6.610827396,6.441057899,14.95955736,14.33674064,6.110396001,5.710814281
04-Sep-09,275,276.8625,267.275,275.04375,129.759,5692,28.4593894,126093.076,20.94221492,20.29503879,15689.12,6.542292912,6.374283417,14.79262935,14.17587091,6.047049492,5.651610238
03-Sep-09,271.25625,275,266.89375,273.525,134.792,6565,29.4037988,125396.8091,20.82657517,20.18297266,15398.33,6.50616736,6.339085587,14.70463909,14.09107406,6.013658599,5.6204029
